COD_CARRERA;COD_ASIGNATURA;SIGLO_PERIODO_DESDE;ANIO_PERIODO_DESDE;MESI_PERIODO_DESDE;MESF_PERIODO_DESDE;IND_LIBRE_AREA;SIGLO_PERIODO_HASTA;ANIO_PERIODO_HASTA;MESI_PERIODO_HASTA;MESF_PERIODO_HASTA
1000;FS5447;1;15;1;3;C;;;;
1000;FS5527;1;15;1;3;C;;;;
1900;BC4323;1;15;1;3;C;;;;
0800;CI4860;1;15;1;3;B;;;;
4200;CI4860;1;15;1;3;B;;;;
1700;CI4860;1;15;1;3;B;;;;
4000;CT6326;1;15;1;3;B;;;;
4200;PS5220;1;15;1;3;B;;;;
1700;EP1102;1;15;1;3;B;;;;
1700;PS5229;1;15;1;3;B;;;;
4300;CE3425;1;15;1;3;B;;;;
0800;CI5312;1;15;4;7;B;;;;
0300;PS5230;1;15;4;7;B;;;;
0200;MC5147;1;15;4;7;B;;;;
0300;TF4266;1;15;4;7;B;;;;
1200;GC5452;1;16;1;3;C;;;;
1200;GC5451;1;16;1;3;C;;;;
1200;GC5751;1;16;1;3;C;1;16;7;8
1200;GC5453;1;16;1;3;C;;;;
1200;GC5752;1;16;1;3;C;;;;
0200;PS5230;1;16;1;3;B;;;;
1800;EC4516;1;16;1;3;B;;;;
1800;EC5623;1;16;1;3;B;;;;
0300;PS5232;1;16;1;3;C;;;;
0700;DA4445;1;16;1;3;B;;;;
0400;QM6325;1;16;1;3;B;;;;
1200;GC6470;1;16;1;3;B;;;;
0500;CO6232;1;16;1;3;C;;;;
1200;GC5244;1;16;1;3;C;;;;
0200;TI3340;1;16;1;3;B;;;;
1800;CE3422;1;16;4;7;B;;;;
1800;FS5448;1;16;4;7;B;;;;
1800;EC4514;1;16;4;7;B;;;;
1800;EC5452;1;16;4;7;B;;;;
1800;CO4312;1;16;4;7;C;;;;
0300;TF4316;1;16;4;7;B;;;;
1000;FS5448;1;16;4;7;B;;;;
1900;EA4325;1;16;4;7;B;;;;
1200;GC4212;1;16;4;7;B;;;;
1200;GC4214;1;16;4;7;B;;;;
1200;GC4233;1;16;4;7;B;;;;
1200;GC5143;1;16;4;7;B;;;;
1200;GC4411;1;16;4;7;B;;;;
1200;GC5323;1;16;4;7;B;;;;
1200;GC5324;1;16;4;7;B;;;;
1200;GC5352;1;16;4;7;B;;;;
1200;GC5361;1;16;4;7;B;;;;
1800;PB5611;1;16;4;7;B;;;;
1800;PB5671;1;16;4;7;B;;;;
1200;GC5141;1;16;4;7;B;;;;
1500;CE4270;1;16;4;7;B;;;;
0501;MA3322;1;15;4;7;B;;;;
0502;MA3322;1;15;4;7;B;;;;
0501;MA3323;1;15;4;7;B;;;;
0502;MA3323;1;15;4;7;B;;;;
4200;ET2000;1;16;1;3;B;;;;
4200;ET2001;1;16;1;3;B;;;;
4200;ET2002;1;16;1;3;B;;;;
0800;FS5448;1;16;9;12;B;;;;
0100;CT3510;1;16;9;12;B;;;;
4000;CT3510;1;16;9;12;B;;;;
4200;PB5616;1;16;9;12;B;;;;
1000;FS5452;1;16;9;12;B;;;;
1200;GC5751;1;16;9;12;B;;;;
1700;FS5449;1;17;1;3;B;;;;
0400;BC3123;1;17;1;3;B;;;;
0400;TF5252;1;17;1;3;B;;;;
1000;FS5449;1;17;1;3;B;;;;
1000;FS5450;1;17;1;3;B;;;;
1000;FS5451;1;17;1;3;B;;;;
0200;PS5232;1;17;1;3;B;;;;
0200;PS5141;1;17;1;3;B;;;;
4200;CE2562;1;17;1;3;B;;;;
4200;CE4270;1;17;1;3;B;;;;
0800;CI4210;1;17;1;3;B;;;;
1700;FS5450;1;17;4;7;B;;;;
0800;CI5311;1;17;4;7;B;;;;
0800;EP4793;1;17;4;7;B;;;;
0400;EP6318;1;17;4;7;B;;;;
0400;EP6111;1;17;4;7;B;;;;
0400;EP6112;1;17;4;7;B;;;;
0400;EP6113;1;17;4;7;B;;;;
0400;EP6415;1;17;4;7;B;;;;
0400;EP6533;1;17;4;7;B;;;;
0400;EP6214;1;17;4;7;B;;;;
0200;EP2000;1;17;4;7;B;;;;
0200;EP2001;1;17;4;7;B;;;;
0200;EP2003;1;17;4;7;B;;;;
0200;EP2004;1;17;4;7;B;;;;
0200;EP2005;1;17;4;7;B;;;;
0200;EP2006;1;17;4;7;B;;;;
0300;PS6234;1;17;4;7;B;;;;
0500;CO6233;1;17;4;7;B;;;;
0501;CO6233;1;17;4;7;B;;;;
0600;EC5754;1;17;4;7;B;;;;
0600;EP5811;1;17;4;7;B;;;;
0600;EP5812;1;17;4;7;B;;;;
0600;EP5814;1;17;4;7;B;;;;
0600;EP5815;1;17;4;7;B;;;;
0600;EP5816;1;17;4;7;B;;;;
0600;EP5817;1;17;4;7;B;;;;
0600;EP5818;1;17;4;7;B;;;;
0600;EP5819;1;17;4;7;B;;;;
0800;CO6233;1;17;4;7;B;;;;
0800;EP5000;1;17;4;7;B;;;;
0800;EP5001;1;17;4;7;B;;;;
0800;EP5002;1;17;4;7;B;;;;
0800;EP5003;1;17;4;7;B;;;;
0800;EP5004;1;17;4;7;B;;;;
0800;EP5005;1;17;4;7;B;;;;
0800;EP5006;1;17;4;7;B;;;;
0800;EP5007;1;17;4;7;B;;;;
0800;EP5008;1;17;4;7;B;;;;
0800;EP5009;1;17;4;7;B;;;;
0800;EP5010;1;17;4;7;B;;;;
0800;EP5011;1;17;4;7;B;;;;
0800;EP5012;1;17;4;7;B;;;;
0800;EP5013;1;17;4;7;B;;;;
0800;EP5014;1;17;4;7;B;;;;
0800;EP5015;1;17;4;7;B;;;;
0800;EP5016;1;17;4;7;B;;;;
